602	  373.48    299.76  
603	  375.13    300.05  
604	  373.88    301.35  
605	  373.26    302.94  
606	  371.51    303.28  
607	  374.92    305.38  
608	  376.17    301.89  
609	  376.27    300.34  
610	  376.69    301.24  
611	  378.03    299.69  
612	  378.80    302.04  
613	  380.04    299.72  
614	  379.86    299.94  
615	  380.59    298.81  
616	  382.37    300.18  
617	  383.43    299.52  
618	  381.75    297.58  
619	  380.18    297.97  
620	  379.57    297.77  
621	  378.82    296.28  
622	  377.67    297.79  
623	  375.89    297.16  
624	  376.22    297.00  
625	  373.12    299.15  
626	  373.63    298.21  
627	  373.10    298.92  
628	  373.63    301.20  
629	  370.81    299.90  
630	  372.36    298.88  
631	  371.59    296.70  
632	  372.75    296.98  
633	  370.48    295.00  
634	  372.78    296.68  
635	  373.09    297.92  
636	  373.54    296.62  
637	  372.92    298.86  
638	  370.35    299.85  
639	  369.27    302.38  
640	  366.03    302.21  
641	  365.80    302.07  
642	  366.39    300.78  
643	  365.54    300.63  
644	  368.03    300.98  
645	  367.28    300.54  
646	  365.25    298.78  
647	  364.55    299.21  
648	  367.21    303.61  
649	  366.32    304.87  
650	  365.11    306.46  
651	  364.59    306.53  
652	  364.32    308.32  
653	  363.96    307.71  
654	  365.01    307.63  
655	  365.74    308.74  
656	  365.35    308.79  
657	  366.25    306.66  
658	  366.28    306.40  
659	  366.26    306.32  
660	  368.07    307.39  
661	  368.38    309.95  
662	  365.82    308.87  
663	  365.74    305.60  
664	  361.95    304.73  
665	  362.10    306.39  
666	  361.25    308.83  
667	  360.47    309.65  
668	  358.64    311.06  
669	  360.02    312.85  
670	  360.04    312.78  
671	  358.29    312.79  
672	  357.68    310.19  
673	  356.31    309.80  
674	  355.52    313.07  
675	  356.85    313.23  
676	  357.56    316.28  
677	  358.02    316.47  
678	  360.47    314.77  
679	  359.66    315.05  
680	  359.11    314.44  
681	  357.07    314.66  
682	  355.19    316.42  
683	  354.41    315.22  
684	  352.65    317.00  
685	  352.30    316.57  
686	  351.26    316.43  
687	  349.97    316.90  
688	  351.36    314.70  
689	  349.54    314.67  
690	  348.35    311.89  
691	  347.30    310.48  
692	  345.18    311.73  
693	  344.90    312.67  
694	  343.35    308.62  
695	  344.09    307.27  
696	  344.15    307.91  
697	  343.15    308.43  
698	  344.44    302.22  
699	  344.71    302.53  
700	  343.51    303.57  
701	  343.87    301.49  
702	  344.81    300.28  
703	  343.09    302.21  
704	  340.99    301.98  
705	  341.06    304.64  
706	  342.33    306.44  
707	  342.21    303.84  
708	  339.60    306.70  
709	  337.36    306.76  
710	  335.94    305.71  
711	  334.79    304.76  
712	  334.48    301.99  
713	  331.90    303.06  
714	  333.41    302.65  
715	  334.97    303.25  
716	  336.83    303.74  
717	  336.65    301.91  
718	  334.91    302.58  
719	  333.67    303.03  
720	  332.50    302.75  
721	  335.84    300.76  
722	  335.45    298.67  
723	  334.07    296.97  
724	  332.70    298.98  
725	  330.66    299.56  
726	  329.65    299.05  
727	  330.73    297.40  
728	  331.37    295.37  
729	  331.11    295.92  
730	  331.50    294.90  
731	  330.33    292.32  
732	  330.76    290.74  
733	  329.12    290.43  
734	  328.66    289.12  
735	  326.98    286.26  
736	  330.01    285.36  
737	  329.19    286.56  
738	  328.78    283.60  
739	  331.29    285.30  
740	  333.08    285.37  
741	  331.75    286.53  
742	  329.10    284.11  
743	  327.44    283.51  
744	  327.34    281.65  
745	  325.95    284.41  
746	  324.47    284.87  
747	  322.08    287.52  
748	  318.89    285.24  
749	  319.98    282.68  
750	  319.52    282.46  
751	  316.45    282.75  
752	  316.18    285.18  
753	  317.21    283.80  
754	  316.99    282.12  
755	  317.06    282.59  
756	  318.33    281.97  
757	  316.63    284.24  
758	  315.10    286.31  
759	  314.80    285.00  
760	  313.20    283.61  
761	  310.66    285.70  
762	  308.52    284.12  
763	  308.01    287.33  
764	  307.81    287.99  
765	  311.40    291.23  
766	  312.14    292.80  
767	  313.33    293.30  
768	  311.64    294.48  
769	  309.75    293.41  
770	  309.69    289.83  
771	  312.44    288.18  
772	  313.77    288.00  
773	  314.24    288.19  
774	  317.28    286.19  
775	  317.94    285.87  
776	  319.05    285.38  
777	  316.48    284.38  
778	  316.19    282.83  
779	  315.28    283.67  
780	  314.58    286.28  
781	  314.70    286.26  
782	  315.76    289.98  
783	  317.76    292.16  
784	  317.82    290.70  
785	  316.76    289.96  
786	  317.87    289.57  
787	  319.08    289.83  
788	  318.44    290.70  
789	  315.15    291.10  
790	  313.96    290.39  
791	  312.04    291.98  
792	  310.13    292.60  
793	  308.52    290.99  
794	  306.94    290.04  
795	  305.70    289.61  
796	  301.76    289.37  
797	  301.97    286.78  
798	  301.43    285.63  
799	  301.49    286.01  
800	  302.42    284.93  
801	  301.82    284.98  
802	  301.99    285.90  
803	  301.55    287.07  
804	  300.52    286.97  
805	  301.63    287.49  
806	  301.52    287.93  
807	  303.28    288.58  
808	  303.54    291.55  
809	  303.38    290.10  
810	  303.04    288.87  
811	  304.44    290.36  
812	  305.62    291.10  
813	  304.53    289.78  
814	  303.90    289.28  
815	  304.32    290.23  
