
# Surface 0 of 1 surfaces
#
#
# gnuplot> splot diff1(x,y)
# gnuplot> unset surface
# gnuplot> set contour base
# gnuplot> set cntrparam levels 0
# gnuplot> set table 'extrema.dat'
# gnuplot> repl
# gnuplot> unset table
#
# see pot.plt for diff1(x,y)


# Curve title: "diff1(x,y)"
# Contour 0, label:        0
-1.01742  0.715004  0 
-1.02042  0.842007  0 
-1.02048  0.844444  0 
-1.02342  0.970113  0 
-1.02643  1.09933  0 
-1.02943  1.22965  0 
-1.03243  1.36109  0 
-1.03544  1.49365  0 
-1.03844  1.62732  0 
-1.03981  1.68889  0 
-1.04144  1.76212  0 
-1.04444  1.89805  0 
-1.04745  2.03511  0 
-1.05045  2.1733  0 
-1.05345  2.31263  0 
-1.05646  2.4531  0 
-1.05816  2.53333  0 
-1.05946  2.59471  0 
-1.06246  2.73747  0 
-1.06547  2.88137  0 
-1.06847  3.02643  0 
-1.07147  3.17265  0 
-1.07447  3.32003  0 
-1.07564  3.37778  0 
-1.07748  3.46857  0 
-1.08048  3.61827  0 
-1.08348  3.76915  0 
-1.08649  3.92119  0 
-1.08949  4.07441  0 
-1.09236  4.22222  0 
-1.09249  4.22882  0 
-1.0955  4.3844  0 
-1.0985  4.54117  0 
-1.1015  4.69913  0 
-1.1045  4.85828  0 
-1.10751  5.01862  0 
-1.1084  5.06667  0 
-1.11051  5.18017  0 
-1.11351  5.34291  0 
-1.11652  5.50686  0 
-1.11952  5.67202  0 
-1.12252  5.83839  0 
-1.12383  5.91111  0 
-1.12553  6.00598  0 
-1.12853  6.17478  0 
-1.13153  6.34481  0 
-1.13453  6.51605  0 
-1.13754  6.68853  0 
-1.1387  6.75556  0 
-1.14054  6.86224  0 
-1.14354  7.03718  0 
-1.14655  7.21336  0 
-1.14955  7.39078  0 
-1.15255  7.56944  0 
-1.15306  7.6  0 

